Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Score
867ac02d-0507-4ddf-97e4-5f7bb538021f,633825,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,42,4.0,Unsubscribed,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Metro Cities,03.Low,02.Medium,8.0,13.0,No,Yes,Modified,3.0
ce2dc85f-195a-41ef-b91a-d2a720db6afc,600861,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,329,2.0,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,Modified,3.0
d8ad1b2a-98c9-46d9-b486-85544cd63d8c,607837,Landing Page Submission,Direct Traffic,No,No,0,1.0,500,1.0,Converted to Lead,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,Yes,Modified,3.0
47cc2186-0418-448a-9688-0f081a9fc72d,610866,Landing Page Submission,Direct Traffic,No,No,0,3.0,446,1.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,3.0
b691c2ce-d9e5-4fb5-8f28-7bbb5974cffd,602210,API,Google,No,No,0,5.0,125,1.25,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website,3.0
88e15665-f364-42ef-98e7-3e08f3f4cacd,616421,Landing Page Submission,Google,No,No,0,4.0,287,4.0,Email Opened,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,,,,,No,No,Email Opened,3.0
eec09875-4966-4955-b64b-77f0cf9397dd,638316,Landing Page Submission,Google,Yes,No,0,7.0,720,3.5,Unsubscribed,India,Supply Chain Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,No,Modified,3.0
5f1d08c3-186f-43dd-9eec-e50cedda41cf,656031,API,Organic Search,No,No,0,2.0,236,2.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,3.0
d6bc6c1f-83f7-431a-829e-da868a44b1fa,606135,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,3.0
07c3952c-5a62-4ac8-ac1f-5a74bc4dfb51,598481,API,Organic Search,No,No,0,4.0,1144,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,3.0
8dafc7c8-2e0e-4bac-b9f2-3a773b5a531f,589866,Landing Page Submission,Google,No,No,0,3.0,260,3.0,Form Submitted on Website,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Select,Thane & Outskirts,03.Low,01.High,9.0,17.0,No,No,Modified,3.0
90fd179e-c6f4-4674-8a5b-77c4c7c6be68,606814,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Worst,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,3.0
a9b775f3-1c01-45b8-879e-abe534f2ee98,592869,Landing Page Submission,Direct Traffic,No,No,0,5.0,198,5.0,Converted to Lead,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Other Cities,01.High,02.Medium,16.0,13.0,No,Yes,Modified,3.0
a162b27f-5974-4027-87e2-992a4bc69b94,616332,Landing Page Submission,Direct Traffic,No,No,0,2.0,80,2.0,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,3.0
53690d88-52f0-4ce5-b6b8-a13570a6db35,610095,API,Google,No,No,0,2.0,444,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Select,,,,,No,No,Modified,3.0
2c7e611c-6090-40ca-94e7-e930ee685ec0,600045,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,550,2.0,Email Bounced,India,Marketing Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Modified,3.0
35c57f9a-2ecc-4e8c-a1fa-5385582fd339,623251,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,3.0
17207865-b6dc-4c05-8f7f-1dedceecc51e,617307,Landing Page Submission,Google,No,No,0,6.0,128,6.0,Email Opened,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,No,Email Opened,3.0
dc8cd8de-beb7-4bf5-8eaf-20c7c8596a3c,583529,API,Google,No,No,0,2.0,432,1.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,03.Low,02.Medium,11.0,15.0,No,No,Modified,3.0
6b8b1865-89f3-4728-8331-27bf88269083,603462,API,Google,No,No,0,2.0,32,1.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,3.0
611c3e78-4fc2-4096-adf0-2f6f409290d3,627604,Landing Page Submission,Direct Traffic,No,No,0,2.0,108,2.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Thane & Outskirts,,,,,No,Yes,Email Opened,3.0
71c21d18-0364-4dfd-a6e5-4cc6b53b85be,605502,Landing Page Submission,Direct Traffic,No,No,0,2.0,206,2.0,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened,3.0
1817fdfa-09a0-4811-9477-eddd7f56253b,582195,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,34,2.0,Page Visited on Website,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Potential Lead,Mumbai,03.Low,01.High,12.0,19.0,No,Yes,Modified,3.0
534d743d-ca9c-4796-b57e-3ffa5a8fb7fd,626514,API,Google,Yes,No,0,3.0,373,3.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,3.0
edcc25ac-214a-400e-96f3-29cb21ae4ff2,624575,API,Google,No,No,0,2.0,369,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,3.0
a8c500ac-a2bc-48b6-8cf8-b8e4201f0432,639019,Landing Page Submission,Direct Traffic,No,No,0,4.0,99,2.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified,3.0
54170a0f-0470-4612-b284-3ea12d3a9ea0,614821,API,Google,No,No,0,6.0,310,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,3.0
4e24c24c-cb52-4148-b4a7-012d9aa1838c,590108,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,311,1.0,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,Yes,Modified,3.0
b6346754-c3aa-4a3f-a2c4-dfcae37c00ad,651349,API,Google,No,No,0,2.0,168,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,3.0
aa613715-ff22-429d-9fbb-92da56b827aa,659925,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,3.0
0a3ed7ff-5eb6-4985-a3c1-510f9d3b01a9,658178,API,Organic Search,No,No,0,1.0,100,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,3.0
b9311434-ff02-4100-a773-2f5bd5687067,632733,Landing Page Submission,Google,No,No,0,5.0,161,5.0,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Thane & Outskirts,,,,,No,No,Email Opened,3.0
dc2f3cc6-cf59-4736-9d0d-ce71b46d7fe0,656463,API,Google,No,No,0,2.0,376,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,03.Low,02.Medium,12.0,15.0,No,No,Email Opened,3.0
406b18a4-e789-4e77-9168-93a058f210b4,627637,Landing Page Submission,Organic Search,No,No,0,3.0,145,3.0,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified,3.0
ae6e6859-c8a9-4b3e-8172-a92a89147740,614625,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,3.0
c2ed2881-fc0c-41f5-aedc-27744537c761,644118,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Select,02.Medium,02.Medium,15.0,14.0,No,No,Modified,3.0
3e8f18de-294c-4765-8ac5-b3035299fb07,657186,Landing Page Submission,Google,No,No,0,5.0,73,5.0,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,3.0
db237cd3-8ba6-4322-b407-e8500feb7af7,619626,Landing Page Submission,Direct Traffic,No,No,0,1.0,303,1.0,Converted to Lead,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,3.0
c3a58704-80e2-47ca-b6fe-bdf54b9ef69d,598588,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,281,1.0,Email Bounced,United States,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Tier II Cities,,,,,No,Yes,Modified,2.0
5198fa3f-201c-429d-9756-c21539ab6c7a,601249,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,49,1.0,Email Bounced,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Mumbai,,,,,No,No,Modified,2.0
1b06e99d-4781-4827-9aae-ce45923d4044,583824,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,341,1.0,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,2.0
fa17bbde-0801-426e-8561-22263943118b,593857,API,Organic Search,No,No,0,1.0,233,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Modified,2.0
a9e70d47-d58d-4e94-959d-9cf4e3635b71,655685,Landing Page Submission,Google,No,No,0,4.0,281,4.0,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,2.0
7983a34e-c4b5-4a85-a904-72aed6e7d9eb,655128,API,Organic Search,No,No,0,5.0,442,5.0,Email Link Clicked,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Link Clicked,2.0
65462720-cbf8-4d9d-b60f-98d98e6c076c,614615,API,Organic Search,No,No,0,4.0,16,4.0,Email Link Clicked,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Link Clicked,2.0
7a6adce5-8b39-4727-981d-6b0b66d9f4df,617545,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Olark Chat Conversation,2.0
25b4da95-4487-448d-a759-e34ca8a240c7,609951,API,Google,No,No,0,4.0,219,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,Email Opened,2.0
1c611244-0bea-41ef-946c-edffb1338745,645148,Landing Page Submission,Direct Traffic,No,No,0,6.0,95,2.0,Email Opened,Canada,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,2.0
da624c6c-b02b-4c59-8216-fe03e6674559,591659,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,504,1.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,No,Modified,2.0
0d897f5e-6cc9-411d-bfd6-591acca6a979,616758,API,Google,No,No,0,2.0,71,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,SMS Sent,2.0
6be7400b-525d-11e6-96be-22000aa8e760,654183,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,2.0
ba3f7215-9b03-4209-b91d-c243bc44ae2f,629925,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Olark Chat Conversation,2.0
78682598-f29e-4778-b0ff-8b587406c897,640222,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,2.0
e8126ade-0fde-4f69-950e-c6f92923a28a,608529,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,583,5.0,Page Visited on Website,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,2.0
bbe76a4b-f25b-4b7e-bf63-65848d0fd34a,628706,API,Google,No,No,0,2.0,279,2.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,,,,,No,No,Modified,2.0
813d517a-3814-4b04-a76f-e426c4b04851,607259,API,Organic Search,No,No,0,2.0,271,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,2.0
2b309a9f-64f6-4d49-9cc5-6dc88333b70e,652828,API,Referral Sites,No,No,0,7.0,103,3.5,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,15.0,13.0,No,No,Modified,2.0
1f4102d2-45db-4d56-8efe-036b5baa9ebf,620147,API,Google,No,No,0,3.0,51,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,,,,,No,No,Modified,2.0
f4217ab4-81fd-42d9-a9b4-f8bbfaf1578b,602565,API,Organic Search,No,No,0,4.0,127,4.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Select,,,,,No,No,Modified,2.0
c3fda3df-319d-4139-9601-889086f000e0,588715,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,144,1.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,Yes,Modified,2.0
09516e1b-d2fb-447f-b588-cb11f28a4fba,606789,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,2.0
b1f85fbc-0244-4a3e-b7e3-3047478348a5,620667,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,238,1.0,Email Bounced,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Modified,2.0
3d5aba1a-eca8-4c73-ba15-4ecf4e074fff,618407,API,Olark Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website,2.0
90832243-b769-483e-a96b-0df24dd5098c,630088,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,358,2.0,Page Visited on Website,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Page Visited on Website,2.0
966ae65d-99a5-44f5-8b5d-7cc05865eff6,653413,API,Referral Sites,No,No,0,9.0,81,4.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Email Opened,2.0
7f3cc8e2-2220-4cb0-8341-e0d9101f7465,594568,Landing Page Submission,Organic Search,Yes,No,0,5.0,623,5.0,Email Bounced,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified,2.0
bc51b25a-f773-4461-821c-389ab614c8b5,587238,API,Organic Search,No,No,0,1.0,276,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified,2.0
d1562558-8663-414d-8a71-ee87fcc9fa33,595840,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,2.0
35c3b5d1-c22f-49d1-8787-54a80ab88e21,655091,API,Organic Search,No,No,0,3.0,241,3.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,2.0
c313ee52-63d1-4ba2-834a-7bdaa5cb8820,582018,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Potential Lead,Select,01.High,02.Medium,17.0,16.0,No,No,Email Opened,2.0
b655ac50-f7a8-48fa-9726-3e0deb57a748,607059,Landing Page Submission,Direct Traffic,No,No,0,2.0,459,2.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,No,Email Opened,2.0
a1506906-9efb-4e77-8725-ba9c72d8ff50,605001,Landing Page Submission,Direct Traffic,No,No,0,2.0,217,2.0,Email Opened,India,Operations Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened,2.0
a458afec-4a95-4d42-a8a5-e3b7435b32bf,622227,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified,2.0
f47014b5-2d6c-455a-ba5d-0422975cd749,637904,API,Google,No,No,0,1.0,249,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified,2.0
8e6dc9f4-ec3f-4c0f-a6f9-b7ff49a5fb9f,649426,API,Organic Search,No,No,0,2.0,73,1.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,03.Low,02.Medium,12.0,15.0,No,No,Modified,2.0
0e80ef9e-0234-44c1-b2a7-40d11345b489,637376,API,Google,No,No,0,4.0,84,2.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified,2.0
7ba1e51e-b1cd-4569-b03b-4afce0dce5f5,646370,Landing Page Submission,Google,No,No,0,4.0,28,4.0,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,2.0
aae95352-8e74-4bda-9551-23fa6725ef49,601085,API,Olark Chat,No,No,0,1.0,422,1.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,2.0
e252d27f-9f36-4b64-971b-e445769bf7dc,606790,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,2.0
3813748b-b14b-4546-ba98-6079e387752f,618111,Landing Page Submission,Google,No,No,0,5.0,120,5.0,Email Opened,India,Marketing Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened,2.0
b944b845-8983-43f6-a56b-a7f7c2a8f933,605141,API,Google,No,No,0,2.0,287,2.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,2.0
8bdb698c-402d-4328-9de1-e87a762ef65f,645274,API,Olark Chat,No,No,0,3.0,135,1.5,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Link Clicked,2.0
41c187bf-60f4-4743-ab99-f032f265a41f,597096,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,2.0
539eb309-df36-4a89-ac58-6d3651393910,598607,Landing Page Submission,Organic Search,No,No,0,2.0,172,2.0,Converted to Lead,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,,No,No,Select,Mumbai,,,,,No,Yes,Modified,2.0
1db05661-890e-4a0b-8a32-f6818635f3b9,637107,API,Google,No,No,0,3.0,441,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,2.0
e2d885c7-13cd-4438-9b03-529b9f07f68d,621368,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified,2.0
d571aef6-9ff7-4903-afd0-3699f3e0f751,625727,Landing Page Submission,Direct Traffic,No,No,0,1.0,136,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,2.0
c5217e41-fb8c-40d6-84d9-52871502c1dc,607106,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,2.0
65c8f628-c1d6-4c6d-9646-aee5904398d8,639044,API,Google,No,No,0,2.0,393,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,2.0
23b3cd5f-32d0-48bd-bf3f-be6bdd7b75ad,601982,Landing Page Submission,Direct Traffic,No,No,0,2.0,213,2.0,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,,,,,No,No,Email Opened,2.0
35c5c34e-f53b-4067-9216-4fa9c442a8dd,596635,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,2.0
